TIME_PERIOD#es,TIME_PERIOD_CODE,UNIVERSIDADES#es,UNIVERSIDADES_CODE,SEXO#es,SEXO_CODE,PROCEDIMIENTO_ACCESO#es,PROCEDIMIENTO_ACCESO_CODE,CONVOCATORIA#es,CONVOCATORIA_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es
2018,2018,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,920,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,432,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,488,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,870,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,405,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,465,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,547,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,255,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,292,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,843,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,406,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,437,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,909,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,412,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,497,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,920,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,454,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,466,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,1118,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,509,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,609,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,931,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,455,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,476,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,950,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,447,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,503,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,895,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,419,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,476,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,567,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,265,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,302,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,883,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,426,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,457,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,948,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,427,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,521,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5104,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2127,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,2977,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5096,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2199,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,2897,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5191,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2160,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,3031,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5119,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2143,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,2976,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5150,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2222,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,2928,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5515,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2348,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,3167,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5625,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2468,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,3157,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Aprobados,APROBADOS,5526,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Aprobados,APROBADOS,2288,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Aprobados,APROBADOS,3238,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,5399,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2259,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3140,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,5456,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2351,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3105,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,5514,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2337,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3177,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,5675,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2426,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3249,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,5741,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2500,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3241,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6267,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2729,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3538,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6308,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2795,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3513,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6292,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2630,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3662,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,5628,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2391,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3237,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,5689,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2468,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3221,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,5671,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2430,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3241,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,5875,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2526,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3349,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,5941,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2618,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3323,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6436,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2810,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3626,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6529,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2901,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3628,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6519,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2723,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3796,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4325,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,1740,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2585,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4132,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,1759,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2373,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4393,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,1777,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2616,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4395,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,1803,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2592,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4498,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,1917,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2581,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5082,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2147,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2935,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5020,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2178,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2842,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4913,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2023,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2890,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,4507,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,1819,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2688,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,4368,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,1855,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2513,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,4615,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,1898,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2717,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,4755,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,1994,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2761,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,4871,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2095,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2776,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5720,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2474,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3246,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5465,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2389,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3076,,,,
2022,2022,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5383,,,,
2022,2022,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2218,,,,
2022,2022,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3165,,,,
2015,2015,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,4708,,,,
2015,2015,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,1937,,,,
2015,2015,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2771,,,,
2016,2016,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,4571,,,,
2016,2016,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,1959,,,,
2016,2016,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2612,,,,
2017,2017,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,4740,,,,
2017,2017,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,1975,,,,
2017,2017,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2765,,,,
2018,2018,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,4925,,,,
2018,2018,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2079,,,,
2018,2018,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2846,,,,
2019,2019,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5046,,,,
2019,2019,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2199,,,,
2019,2019,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2847,,,,
2020,2020,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5869,,,,
2020,2020,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2545,,,,
2020,2020,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3324,,,,
2021,2021,Universidad de La Laguna,015,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5646,,,,
2021,2021,Universidad de La Laguna,015,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2475,,,,
2021,2021,Universidad de La Laguna,015,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3171,,,,
